 an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1976.65    0.239368    0.001000    0.242852    0.001000 -14.9435206   0.0001000    0.023647    0.002514   -0.003372    0.001000
   1976.70    0.224666    0.001000    0.190156    0.001000 -14.9940132   0.0001000    0.022449    0.002514   -0.003215    0.001000
   1976.75    0.198570    0.001000    0.145984    0.001000 -15.0534130   0.0001000    0.023380    0.002514   -0.002914    0.001000
   1976.80    0.166310    0.001000    0.114321    0.001000 -15.1139088   0.0001000    0.025206    0.002514   -0.002213    0.001000
   1976.85    0.122791    0.001000    0.091607    0.001000 -15.1744718   0.0001000    0.026212    0.002514   -0.001281    0.001000
   1976.90    0.067387    0.001000    0.078564    0.001000 -15.2295252   0.0001000    0.027962    0.002514   -0.000411    0.001000
   1976.95    0.001313    0.001000    0.073091    0.001000 -15.2840240   0.0001000    0.029441    0.002514   -0.000036    0.001000
   1977.00   -0.070239    0.001000    0.082599    0.001000 -15.3339195   0.0001000    0.029185    0.002514    0.000305    0.001000
   1977.05   -0.133830    0.001000    0.114931    0.001000 -15.3852363   0.0001000    0.028652    0.002514    0.000102    0.001000
   1977.10   -0.185585    0.001000    0.167173    0.001000 -15.4358399   0.0001000    0.029793    0.002514   -0.000448    0.001000
   1977.15   -0.222695    0.001000    0.232030    0.001000 -15.4848483   0.0001000    0.028434    0.002514   -0.001672    0.001000
   1977.20   -0.235778    0.001000    0.298984    0.001000 -15.5381690   0.0001000    0.029249    0.002514   -0.002587    0.001000
   1977.25   -0.219176    0.001000    0.361059    0.001000 -15.5981862   0.0001000    0.030733    0.002514   -0.003530    0.001000
   1977.30   -0.179711    0.001000    0.410606    0.001000 -15.6562818   0.0001000    0.030477    0.002514   -0.004111    0.001000
   1977.35   -0.132931    0.001000    0.449165    0.001000 -15.7167526   0.0001000    0.030348    0.002514   -0.004440    0.001000
   1977.40   -0.073856    0.001000    0.476592    0.001000 -15.7698474   0.0001000    0.030074    0.002514   -0.004293    0.001000
   1977.45    0.004735    0.001000    0.487940    0.001000 -15.8149975   0.0001000    0.026568    0.002514   -0.004173    0.001000
   1977.50    0.088168    0.001000    0.479759    0.001000 -15.8522360   0.0001000    0.024116    0.002514   -0.003829    0.001000
   1977.55    0.158357    0.001000    0.450729    0.001000 -15.8867463   0.0001000    0.021476    0.002514   -0.003949    0.001000
   1977.60    0.212632    0.001000    0.408439    0.001000 -15.9221242   0.0001000    0.018544    0.002514   -0.003962    0.001000
   1977.65    0.254395    0.001000    0.356396    0.001000 -15.9593495   0.0001000    0.016908    0.002514   -0.004221    0.001000
   1977.70    0.279380    0.001000    0.296472    0.001000 -16.0092010   0.0001000    0.016755    0.002514   -0.003763    0.001000
   1977.75    0.277341    0.001000    0.225488    0.001000 -16.0622914   0.0001000    0.016796    0.002514   -0.003249    0.001000
   1977.80    0.249363    0.001000    0.151616    0.001000 -16.1192316   0.0001000    0.018518    0.002514   -0.002753    0.001000
   1977.85    0.201575    0.001000    0.094879    0.001000 -16.1788123   0.0001000    0.021206    0.002514   -0.002045    0.001000
   1977.90    0.141427    0.001000    0.058580    0.001000 -16.2353512   0.0001000    0.021773    0.002514   -0.000998    0.001000
   1977.95    0.071953    0.001000    0.033183    0.001000 -16.2908871   0.0001000    0.022617    0.002514   -0.000391    0.001000
   1978.00    0.001604    0.001000    0.025172    0.001000 -16.3508052   0.0001000    0.023784    0.002514   -0.000221    0.001000
   1978.05   -0.066173    0.001000    0.040914    0.001000 -16.4069122   0.0001000    0.022497    0.002514   -0.000363    0.001000
   1978.10   -0.132869    0.001000    0.071449    0.001000 -16.4642948   0.0001000    0.021472    0.002514   -0.000951    0.001000
   1978.15   -0.184302    0.001000    0.110579    0.001000 -16.5300771   0.0001000    0.023314    0.002514   -0.001846    0.001000
   1978.20   -0.216682    0.001000    0.164823    0.001000 -16.5925344   0.0001000    0.022610    0.002514   -0.002815    0.001000
   1978.25   -0.226979    0.001000    0.233675    0.001000 -16.6547296   0.0001000    0.023552    0.002514   -0.003689    0.001000
   1978.30   -0.218023    0.001000    0.311386    0.001000 -16.7168690   0.0001000    0.024366    0.002514   -0.004289    0.001000
   1978.35   -0.198178    0.001000    0.376966    0.001000 -16.7746483   0.0001000    0.023584    0.002514   -0.004272    0.001000
   1978.40   -0.165236    0.001000    0.417549    0.001000 -16.8312993   0.0001000    0.022138    0.002514   -0.004189    0.001000
   1978.45   -0.109157    0.001000    0.447469    0.001000 -16.8795941   0.0001000    0.021377    0.002514   -0.004317    0.001000
   1978.50   -0.045226    0.001000    0.473303    0.001000 -16.9185384   0.0001000    0.017324    0.002514   -0.004061    0.001000
   1978.55    0.022688    0.001000    0.487602    0.001000 -16.9536316   0.0001000    0.014513    0.002514   -0.003818    0.001000
   1978.60    0.096933    0.001000    0.478263    0.001000 -16.9878243   0.0001000    0.012833    0.002514   -0.003907    0.001000
   1978.65    0.153644    0.001000    0.445144    0.001000 -17.0302740   0.0001000    0.010557    0.002514   -0.003718    0.001000
   1978.70    0.194898    0.001000    0.401548    0.001000 -17.0754745   0.0001000    0.009969    0.002514   -0.003887    0.001000
   1978.75    0.224027    0.001000    0.349724    0.001000 -17.1253850   0.0001000    0.011173    0.002514   -0.003118    0.001000
   1978.80    0.234669    0.001000    0.283152    0.001000 -17.1818283   0.0001000    0.012225    0.002514   -0.002259    0.001000
   1978.85    0.226620    0.001000    0.218007    0.001000 -17.2365121   0.0001000    0.013962    0.002514   -0.001620    0.001000
   1978.90    0.207355    0.001000    0.165580    0.001000 -17.2935169   0.0001000    0.016704    0.002514   -0.001034    0.001000
   1978.95    0.176054    0.001000    0.119467    0.001000 -17.3490171   0.0001000    0.016442    0.002514   -0.000211    0.001000
   1979.00    0.138953    0.001000    0.085098    0.001000 -17.4017134   0.0001000    0.016695    0.002514    0.000184    0.001000
   1979.05    0.089516    0.001000    0.060396    0.001000 -17.4564155   0.0001000    0.017522    0.002514   -0.000191    0.001000
   1979.10    0.031195    0.001000    0.053769    0.001000 -17.5108745   0.0001000    0.016572    0.002514   -0.000674    0.001000
   1979.15   -0.016402    0.001000    0.070462    0.001000 -17.5627721   0.0001000    0.015925    0.002514   -0.001468    0.001000
   1979.20   -0.062672    0.001000    0.100689    0.001000 -17.6162958   0.0001000    0.017930    0.002514   -0.002271    0.001000
   1979.25   -0.105267    0.001000    0.131702    0.001000 -17.6727130   0.0001000    0.017929    0.002514   -0.003182    0.001000
   1979.30   -0.137282    0.001000    0.173624    0.001000 -17.7309687   0.0001000    0.018429    0.002514   -0.003905    0.001000
   1979.35   -0.151102    0.001000    0.217729    0.001000 -17.7869928   0.0001000    0.018339    0.002514   -0.003995    0.001000
   1979.40   -0.152316    0.001000    0.258038    0.001000 -17.8382232   0.0001000    0.016841    0.002514   -0.003867    0.001000
   1979.45   -0.146458    0.001000    0.300564    0.001000 -17.8806915   0.0001000    0.014523    0.002514   -0.003308    0.001000
   1979.50   -0.126888    0.001000    0.341643    0.001000 -17.9224649   0.0001000    0.012706    0.002514   -0.003787    0.001000
   1979.55   -0.089746    0.001000    0.377681    0.001000 -17.9585838   0.0001000    0.008684    0.002514   -0.003573    0.001000
   1979.60   -0.038593    0.001000    0.401137    0.001000 -17.9929061   0.0001000    0.006393    0.002514   -0.003414    0.001000
   1979.65    0.014232    0.001000    0.409256    0.001000 -18.0320513   0.0001000    0.005463    0.002514   -0.003223    0.001000
   1979.70    0.057307    0.001000    0.410040    0.001000 -18.0709477   0.0001000    0.004335    0.002514   -0.003245    0.001000
   1979.75    0.086849    0.001000    0.401062    0.001000 -18.1160336   0.0001000    0.005202    0.002514   -0.002815    0.001000
   1979.80    0.105300    0.001000    0.384695    0.001000 -18.1670635   0.0001000    0.007293    0.002514   -0.001616    0.001000
   1979.85    0.132385    0.001000    0.359757    0.001000 -18.2149500   0.0001000    0.008231    0.002514   -0.000849    0.001000
   1979.90    0.133218    0.001000    0.320713    0.001000 -18.2613627   0.0001000    0.009732    0.002514   -0.000084    0.001000
   1979.95    0.135818    0.001000    0.284893    0.001000 -18.3088418   0.0001000    0.011128    0.002514    0.000518    0.001000
   1980.00    0.141281    0.001000    0.255921    0.001000 -18.3543742   0.0001000    0.010617    0.002514    0.000713    0.001000
   1980.05    0.121166    0.001000    0.222055    0.001000 -18.4011749   0.0001000    0.011207    0.002514    0.000737    0.001000
   1980.10    0.089813    0.001000    0.197607    0.001000 -18.4451989   0.0001000    0.011229    0.002514   -0.000087    0.001000
   1980.15    0.064550    0.001000    0.182805    0.001000 -18.4899310   0.0001000    0.011305    0.002514   -0.000967    0.001000
   1980.20    0.042233    0.001000    0.179182    0.001000 -18.5343262   0.0001000    0.011668    0.002514   -0.001879    0.001000
   1980.25    0.010712    0.001000    0.187431    0.001000 -18.5834479   0.0001000    0.013012    0.002514   -0.002160    0.001000
   1980.30   -0.021246    0.001000    0.201934    0.001000 -18.6320897   0.0001000    0.013113    0.002514   -0.003319    0.001000
   1980.35   -0.044843    0.001000    0.221566    0.001000 -18.6796313   0.0001000    0.013324    0.002514   -0.003384    0.001000
   1980.40   -0.053338    0.001000    0.241003    0.001000 -18.7237688   0.0001000    0.011726    0.002514   -0.002984    0.001000
   1980.45   -0.056047    0.001000    0.259099    0.001000 -18.7606247   0.0001000    0.009177    0.002514   -0.003081    0.001000
   1980.50   -0.052950    0.001000    0.280987    0.001000 -18.7946971   0.0001000    0.006637    0.002514   -0.002526    0.001000
   1980.55   -0.040753    0.001000    0.302138    0.001000 -18.8242774   0.0001000    0.003976    0.002514   -0.003115    0.001000
   1980.60   -0.036291    0.001000    0.315185    0.001000 -18.8539545   0.0001000    0.000963    0.002514   -0.003128    0.001000
   1980.65   -0.032097    0.001000    0.328552    0.001000 -18.8860255   0.0001000    0.000281    0.002514   -0.002970    0.001000
   1980.70   -0.031239    0.001000    0.337255    0.001000 -18.9251863   0.0001000    0.000340    0.002514   -0.002295    0.001000
   1980.75   -0.024114    0.001000    0.345786    0.001000 -18.9687730   0.0001000    0.000414    0.002514   -0.002294    0.001000
   1980.80   -0.013519    0.001000    0.358757    0.001000 -19.0144204   0.0001000    0.002640    0.002514   -0.001339    0.001000
   1980.85   -0.000470    0.001000    0.366789    0.001000 -19.0618896   0.0001000    0.004622    0.002514   -0.000001    0.001000
   1980.90    0.021893    0.001000    0.373001    0.001000 -19.1070402   0.0001000    0.005701    0.002514    0.000673    0.001000
   1980.95    0.048041    0.001000    0.372955    0.001000 -19.1515052   0.0001000    0.007089    0.002514    0.001177    0.001000
   1981.00    0.071706    0.001000    0.359264    0.001000 -19.1947423   0.0001000    0.007149    0.002514    0.001842    0.001000
   1981.05    0.077798    0.001000    0.347143    0.001000 -19.2387062   0.0001000    0.006664    0.002514    0.001449    0.001000
   1981.10    0.089590    0.001000    0.330078    0.001000 -19.2795797   0.0001000    0.007811    0.002514    0.000957    0.001000
   1981.15    0.086586    0.001000    0.316405    0.001000 -19.3216981   0.0001000    0.007387    0.002514   -0.000070    0.001000
   1981.20    0.089874    0.001000    0.303880    0.001000 -19.3712790   0.0001000    0.008049    0.002514   -0.001056    0.001000
   1981.25    0.102183    0.001000    0.288558    0.001000 -19.4177684   0.0001000    0.009406    0.002514   -0.001959    0.001000
   1981.30    0.097322    0.001000    0.269115    0.001000 -19.4675760   0.0001000    0.009511    0.002514   -0.001723    0.001000
   1981.35    0.094033    0.001000    0.256843    0.001000 -19.5160536   0.0001000    0.009116    0.002514   -0.002694    0.001000
   1981.40    0.091314    0.001000    0.241537    0.001000 -19.5599934   0.0001000    0.008680    0.002514   -0.002330    0.001000
   1981.45    0.077656    0.001000    0.226410    0.001000 -19.6004248   0.0001000    0.005622    0.002514   -0.001949    0.001000
   1981.50    0.067580    0.001000    0.209772    0.001000 -19.6302045   0.0001000    0.002253    0.002514   -0.002116    0.001000
   1981.55    0.058817    0.001000    0.193670    0.001000 -19.6524833   0.0001000   -0.000149    0.002514   -0.001923    0.001000
   1981.60    0.033322    0.001000    0.185348    0.001000 -19.6800097   0.0001000   -0.002472    0.002514   -0.002181    0.001000
   1981.65    0.003391    0.001000    0.185050    0.001000 -19.7081441   0.0001000   -0.004152    0.002514   -0.002171    0.001000
   1981.70   -0.023566    0.001000    0.193911    0.001000 -19.7362807   0.0001000   -0.003316    0.002514   -0.001779    0.001000
   1981.75   -0.060811    0.001000    0.208793    0.001000 -19.7765583   0.0001000   -0.002671    0.002514   -0.000914    0.001000
   1981.80   -0.086073    0.001000    0.235495    0.001000 -19.8190195   0.0001000   -0.001312    0.002514   -0.000243    0.001000
   1981.85   -0.104874    0.001000    0.264793    0.001000 -19.8622050   0.0001000    0.001239    0.002514    0.000578    0.001000
   1981.90   -0.110877    0.001000    0.297881    0.001000 -19.9029623   0.0001000    0.002355    0.002514    0.001752    0.001000
   1981.95   -0.113174    0.001000    0.337778    0.001000 -19.9428711   0.0001000    0.003530    0.002514    0.002481    0.001000
   1982.00   -0.093709    0.001000    0.376346    0.001000 -19.9833392   0.0001000    0.004493    0.002514    0.002478    0.001000
   1982.05   -0.058699    0.001000    0.405678    0.001000 -20.0220664   0.0001000    0.003974    0.002514    0.002833    0.001000
   1982.10   -0.028702    0.001000    0.428554    0.001000 -20.0577983   0.0001000    0.003630    0.002514    0.001940    0.001000
   1982.15    0.016181    0.001000    0.440293    0.001000 -20.0985451   0.0001000    0.005735    0.002514    0.001366    0.001000
