Code;Name;Elong.rad;PhiGd.rad;height.m;x.m;y.m;z.m;PhiGc.rad;rho.m;CosPhiGc;SinPhiGc
596;Colleverde di Guidonia;0,2202308810044;0,732756270880346;94,7119518015574;4633585,31817016;1037283,02963883;4244333,263;0,72941767633624;6368707,39096616;0,74446;0,66545
597;Springe;0,168652910949464;0,910546963601654;122,254688827288;3864449,81476694;658001,259112164;5014557,4494;0,907290550338222;6364960,67868282;0,61461;0,78621
598;Loiano;0,197817188217364;0,772468848615588;748,276265530797;4486717,48016999;899311,058527806;4429286,56672;0,769112238640188;6368514,23936381;0,717444;0,694448
599;Campo Imperatore--CINEOS;0,236625456800084;0,740789876828709;2144,17409067457;4584031,65280912;1105407,18310498;4283584,33656;0,737446941178502;6370586,00152593;0,739311;0,671604
600;TLC Observatory, Bologna;0,200203227837766;0,774207765262097;289,998601579231;4476657,97787591;908410,702369701;4436889,3096;0,77085059288059;6368018,79713797;0,71618;0,69564
601;Engelhardt Observatory, Dresden;0,239600545043034;0,890783338704687;109,217438991712;3903996,5017653;953720,451156964;4936297,6716;0,887496988450451;6365359,85529446;0,63009;0,77394
602;Urania Observatory, Vienna;0,285979179256279;0,841458955030919;201,984148097098;4085354,26471465;1201254,03493481;4732771,2242;0,8381204752603;6366494,65446134;0,66764;0,74203
603;Bothkamp;0,176801853227026;0,946013784373882;77,381646884125;3680706,89995062;657622,305449031;5150029,143;0,942823812584372;6364186,5586827;0,58622;0,80745
604;Archenhold Sternwarte, Berlin-Treptow;0,235187305496441;0,916066742058651;42,0156283852004;3785015,75002648;906972,11723813;5036000,75608;0,912819560246329;6364766,00234716;0,610235;0,789572
605;Marl;0,124145269694357;0,901882710177308;49,1796238510616;3933000,11091749;490787,299697885;4980434,4004;0,898612507502073;6365067,86002392;0,62142;0,78086
606;Norderstedt;0,174456130712345;0,936965746128756;36,4817542856104;3728155,87019693;657079,268912964;5116033,6568;0,933757254260952;6364330,26607116;0,59353;0,80212
607;Hagen Observatory, Ronkhausen;0,139626340159546;0,893938626009194;772,027234671875;3964596,122103;557187,64825822;4949436,64;0,890657051832659;6365956,60840853;0,6277;0,776
608;Haleakala-AMOS;-2,7272165825813;0,361429293636982;3043,4073095424;-5466032,21249243;-2404200,82658113;2242298,8984;0,359214229388164;6378526,01408069;0,93623;0,35156
609;Osservatorio Polino;0,224332404746587;0,74300131897255;1283,04013932083;4587380,42539712;1046715,94514476;4293381,1596;0,739656591833004;6369677,79552036;0,73772;0,67314
610;Pianoro;0,197974442382969;0,774781418854365;205,069742316571;4476107,55206939;897916,608841246;4439440,5656;0,771424104756977;6367921,60674269;0,71577;0,69604
611;Starkenburg Sternwarte, Heppenheim;0,151025085504321;0,86651734963557;230,887189412279;4090845,18741596;622560,698210721;4837691,6272;0,863201354087085;6365992,18113264;0,64877;0,75848
612;Lenkerbeck;0,123918376891597;0,897298083041774;-34,2116056227009;3955770,0164406;492717,201786004;4962192,92;0,894020958583111;6365080,1439734;0,625;0,778
613;Heisingen;0,123410486079267;0,897266800052317;124,919519467654;3956272,93803236;490739,444390881;4962192,92;0,893989711532614;6365239,92774714;0,62504;0,778
614;Soisy-sur-Seine;0,0430572726467001;0,848843022833863;-10,6513415519015;4219052,5592859;181773,241786991;4763832,766;0,845510182604251;6366125,08767004;0,6621;0,7469
615;St. V~A(c)ran;0,120544655447492;0,78012468409222;2911,42803056189;4510370,74698134;546349,994587205;4465590,9396;0,776768105859949;6370513,71803311;0,71233;0,70014
616;Brno;0,289436327438629;0,858779322423775;353,963942926651;4001801,70986849;1191732,63556983;4805711,63324;0,855455559748732;6366278,96825507;0,654655;0,753466
617;Arbonne la For~Aat;0,0448985950075541;0,845020483025074;-20,0385565742366;4236933,80119673;190360,306762793;4747696,0718;0,841684569774366;6366196,90806837;0,66496;0,74437
618;Martigues;0,08740085295212;0,757810946964079;58,7060921851764;4622385,48991142;405032,29505348;4361499,6948;0,754458290671294;6368137,74702781;0,7275;0,68382
619;Sabadell;0,0364796502947091;0,725185000372848;214,524911427007;4777273,72127655;174350,621471503;4208475,35992;0,721852361732057;6368987,92605707;0,749506;0,659828
620;Observatorio Astron~A^3mico de Mallorca;0,0515168835311166;0,691917935104559;209,408742959054;4911658,79378776;253257,441187555;4047758,9882;0,688620207720167;6369684,78534562;0,7711;0,63463
621;Bergisch Gladbach;0,130638418110551;0,891625666693016;371,047134769733;3980580,07613496;522995,289857447;4939875,80814;0,888340622528694;6365604,04169019;0,629461;0,774501
622;Oberwichtrach;0,132086517790931;0,814111626153736;442,06804276585;4348545,19136518;577748,067276563;4615094,5412;0,810758330109074;6367317,78182941;0,68778;0,72358
623;Li~A"ge;0,0971572434707684;0,883456899070021;147,958723965474;4035906,32925681;393356,012064037;4906830,6648;0,880160778525594;6365552,29526737;0,63577;0,76932
624;Dertingen;0,167843078176539;0,868527895253227;154,188062302205;4070112,62993635;689628,336033957;4845919,4278;0,865214024847821;6365873,00870492;0,64723;0,75977
625;Kihei-AMOS Remote Maui Experimental Site;-2,73024821949201;0,362087172874276;122,100958334711;-5469437,31955977;-2385935,61492524;2245169,0614;0,359867783730014;6375595,45967509;0,93557;0,35201
626;Geel;0,0870290978214452;0,892861710686825;73,0620458716553;3993299,02214564;348413,290548237;4944589,2536;0,889578247949783;6365280,18143087;0,62847;0,77524
627;Blauvac;0,0910119391744963;0,768681811638012;239,685797693019;4573381,71403667;417385,40043446;4411631,8752;0,765325772784999;6368086,57895459;0,72002;0,69168
628;M~A 1/4 lheim-Ruhr;0,119444399887035;0,897577932357898;43,9583949298154;3956598,62551003;474853,940688128;4963366,49776;0,894301260128461;6365152,46788804;0,624789;0,778184
629;Szeged Observatory;0,351703042898629;0,807221043807933;99,8100431783525;4147871,43813833;1522101,50693876;4584607,032;0,80386538429268;6367122,74913975;0,69273;0,7188
630;Osenbach;0,126304241979074;0,837635668263868;462,509152317389;4242540,13240826;538718,549619403;4716698,3114;0,83429463390288;6366836,53092824;0,67051;0,73951
631;Hamburg-Georgswerder;0,174933129196915;0,933907642070257;48,6488028345939;3743305,34487104;661590,501476074;5104470,08898;0,930693141749398;6364405,06142365;0,595992;0,800307
632;San Polo A Mosciano;0,195021345288594;0,763204422917298;151,334040660469;4528985,24658109;894619,441892444;4386438,2222;0,759849891764335;6368115,23032822;0,7238;0,68773
633;Romito;0,173379262563865;0,76968737961334;45,6661323232218;4519013,2433145;791449,543732623;4416096,5732;0,766330996897794;6367871,07417818;0,7193;0,69238
634;Crolles;0,0898076619906202;0,794599134558506;476,59808459486;4458266,70814489;401466,421639529;4528925,8698;0,791241328309518;6367769,37889563;0,70182;0,71007
635;Pergignan;0,0506477095636234;0,745262564606941;56,7847687318946;4688609,92400748;237670,611914545;4303139,7138;0,741915891056173;6368403,38984207;0,73605;0,67467
636;Essen;0,121813509813692;0,897004290870907;73,3070527866836;3958317,76751272;484575,752038665;4961108,6362;0,893726790367938;6365193,79974003;0,62524;0,77783
637;Hamburg-Himmelsmoor;0,176108957513984;0,937301808552255;44,8103260038928;3725369,2782466;662938,652912958;5117309,2848;0,934093989186377;6364331,71928758;0,59326;0,80232
638;Detmold;0,155217366367612;0,906526512628988;131,057293871555;3892916,99945952;609148,152729011;4998803,4436;0,903263600493382;6365053,0323322;0,61778;0,78374
639;Dresden;0,239516769238938;0,891764741568408;139,073083556293;3899367,38002756;952243,426288404;4940252,1184;0,888479771920149;6365369,15667019;0,62933;0,77456
640;Senftenberger Sternwarte;0,237357796954221;0,874182747135505;90,8731529628043;3985538,84616286;964173,869782488;4869072,076;0,870875221022254;6365690,38099776;0,6429;0,7634
641;Overberg;0,349540579955408;-0,602757969022278;135,90289251171;4941857,63856381;1801346,37851068;-3595612,6436;-0,599624950551447;6371439,0821871;0,82468;-0,56374
642;Oak Bay, Victoria;-2,15225276709681;0,845226670294955;-77,0292063004226;-2328887,40669819;-3543370,32281814;4748525,23;0,841890887696177;6366135,53560182;0,6648;0,7445
643;OCA-Anza Observatory;-2,03715877490329;0,584399019027716;1342,71951235717;-2394870,49424444;-4757408,02625746;3499557,8552;0,581313034571924;6373008,78662453;0,83507;0,54868
644;Palomar Mountain/NEAT;-2,03958792415622;0,582195370517435;1689,89965945535;-2410036,40272465;-4758717,49031548;3488058,06878;0,579115408030483;6373399,14851359;0,836325;0,546877
645;Apache Point-Sloan Digital Sky Survey;-1,84691753737006;0,572127644110412;2794,15983280327;-1464012,54565464;-5166626,55626705;3435030,21282;0,569075710920564;6374699,62184449;0,841945;0,538563
646;Santana Observatory, Rancho Cucamonga;-2,05186317385135;0,59336373290323;437,537715004357;-2449571,15827323;-4692956,35093518;3546437,1842;0,590254107920397;6371927,09254455;0,82999;0,55603
647;Stone Finder Observatory, Calgary;-1,99022861664642;0,886251177755092;1064,13678189902;-1646001,91144976;-3691482,86953019;4918821,568;0,882959181466672;6366409,79566608;0,6337;0,7712
648;Winer Observatory, Sonoita;-1,93036521956641;0,552669041181857;1519,68714260685;-1912385,30776137;-5087338,76702634;3329727,12142;0,54967313377084;6373799,18093993;0,852115;0,522053
649;Powell Observatory, Louisburg;-1,65282156565087;0,67450714600429;277,220724078487;-408695,70150291;-4971380,8642938;3961909,2238;0,671233545382064;6370116,52734274;0,78207;0,62117
650;Temecula;-2,0437316848663;0,584114551837204;376,547341546952;-2426175,708467;-4741734,445662;3497516,8504;0,581028851936919;6372048,1982142;0,8351;0,54836
651;Grasslands Observatory, Tucson;-1,92999974762105;0,552753079461778;1504,37296218447;-1910422,76395002;-5087762,6812642;3330173,59122;0,549756910475241;6373782,26687595;0,852069;0,522123
652;Rock Finder Observatory, Calgary;-1,99083948188462;0,892157445284395;905,786574468182;-1636291,98169287;-3663687,68997095;4942420,686;0,888873421027226;6366127,64374056;0,6291;0,7749
653;Torus Observatory, Buckley;-2,13160901270422;0,823499358031766;229,369080977962;-2309898,99716784;-3677701,51733974;4655787,0744;0,820149949694771;6366904,67259485;0,68091;0,72996
654;Table Mountain Observatory, Wrightwood-PHMC;-2,05393121448203;0,600075953332599;2290,20678579618;-2448844,29496313;-4668004,78326317;3582773,44778;0,596950516303907;6373646,7281815;0,826471;0,561727
655;Sooke;-2,15752366143783;0,844162513600647;-27,7268694797303;-2350356,64781348;-3535294,99141581;4744060,532;0,840825934501485;6366207,45652628;0,6656;0,7438
656;Victoria;-2,1573648364759;0,843926412324519;200,198433699738;-2350501,19332583;-3536730,64244293;4743231,3738;0,840589772286713;6366440,39965989;0,6658;0,74367
657;Climenhaga Observatory, Victoria;-2,15216026464645;0,845821061048698;60,5775813987235;-2327053,48815171;-3541293,70496505;4751140,2674;0,842485816450451;6366260,5100682;0,66437;0,74491
658;National Research Council of Canada;-2,15403300293384;0,846833478998991;237,207334751333;-2331085,49155139;-3532995,29558205;4755547,56214;0,84349913133272;6366415,62759626;0,663631;0,745601
659;Heron Cove Observatory, Orcas;-2,1458578807175;0,848225294373476;56,857887147186;-2298444,65718202;-3546255,171995;4761281,51;0,844891980464617;6366205,71490568;0,66257;0,7465
660;Leuschner Observatory, Berkeley;-2,13387619540256;0,661015575708827;109,097670703501;-2690933,42265828;-4262876,24998303;3894428,5026;0,657763282828923;6370228,40797032;0,79038;0,61059
661;Rothney Astrophysical Observatory, Priddis;-1,99470713150703;0,887818775135197;1312,67601026076;-1659395,73427583;-3677156,05368178;4925327,2708;0,884529000008848;6366625,44607012;0,63251;0,77222
662;Lick Observatory, Mount Hamilton;-2,12311449523476;0,651707784988828;1286,87935380276;-2664345,09012577;-4323134,87090957;3848250,769;0,648472227908219;6371598,21806591;0,79619;0,60335
663;Red Mountain Observatory;-1,94929540969939;0,584623976569302;453,233721937194;-1967602,36155161;-4947784,64801919;3500259,4506;0,581536966994927;6372114,89208037;0,83483;0,54879
664;Manastash Ridge Observatory;-2,10700510623886;0,819420238082479;1232,45009610685;-2228791,85102479;-3750357,63129845;4638821,222;0,81606947445003;6367994,80272327;0,684;0,7273
665;Wallis Observatory;-2,0771111068107;0,607560428869122;1632,81483168101;-2543015,18597502;-4585889,69185009;3621571,6734;0,604416690334378;6372840,17432492;0,82215;0,56781
666;Moorpark College Observatory;-2,07398871277888;0,598677213947143;301,445015407804;-2543600,98619364;-4620907,25717809;3574309,656;0,595554239660441;6371685,75601318;0,827;0,5604
667;Wanapum Dam;-2,09423435756909;0,818606109896247;196,148213784284;-2182256,42348432;-3781182,53710039;4634522,35564;0,815254451745457;6366975,8866858;0,684483;0,726626
668;San Emigdio Peak;-2,08008340252684;0,608376195290728;-3695,50642888972;-2553058,40542831;-4571906,8419322;3622783,52;0,605227907201247;6367495,56934422;0,821;0,568
669;Ojai;-2,08001708001527;0,601563128506451;488,351220335268;-2566436,20600944;-4596579,36673442;3589553,4106;0,598433178843743;6371815,31133435;0,8254;0,56279
670;Camarillo;-2,07771324540263;0,597274834556952;17,9490235760217;-2563116,38824672;-4615583,54821415;3566783,4508;0,594155193132392;6371430,08241829;0,82775;0,55922
671;Stony Ridge;-2,05945395983412;0,598675121964973;1713,02773465584;-2476721,85658041;-4658424,69845445;3575094,16722;0,595552844546805;6373097,37337537;0,827184;0,560523
672;Mount Wilson;-2,06047288305143;0,597333545831561;1737,40311097328;-2483735,0696179;-4660153,92278703;3568059,0788;0,594214600273887;6373148,3640289;0,82794;0,55942
673;Table Mountain Observatory, Wrightwood;-2,0539413373917;0,600070114378862;2287,98954901821;-2448900,43783882;-4667996,937855;3582741,55708;0,596944690560642;6373644,62698532;0,826474;0,561722
674;Ford Observatory, Wrightwood;-2,05362333840198;0,600082402465412;2264,16539586668;-2447386,28299398;-4668718,959397;3582792,5822;0,596956936875374;6373620,55876308;0,826464;0,56173
675;Palomar Mountain;-2,03963609524357;0,58213916177273;1699,06059974804;-2410357,85564358;-4758783,46735853;3487764,67434;0,579059353807681;6373409,40980897;0,836357;0,546831
676;San Clemente;-2,05266951596577;0,583256986821664;63,9646567406793;-2469730,08942376;-4722290,88646045;3492797,0268;0,580173410106259;6371752,42781571;0,83553;0,54762
677;Lake Arrowhead;-2,04503544581754;0,598185077795277;1719,46029581365;-2410103,07121288;-4695215,98346895;3572523,7768;0,59506401362024;6373113,53116304;0,82746;0,56012
678;Fountain Hills;-1,95023614216622;0,587056734311243;685,149805844094;-1969161,2037097;-4938170,40613003;3513270,8562;0,583963449672094;6372299,02901599;0,83352;0,55083
679;San Pedro Martir;-2,01521475021797;0,541809598769839;2827,68521106131;-2352564,23437203;-4940394,90199661;3271475,5688;0,538847875927157;6375312,75011476;0,85792;0,51292
680;Los Angeles;-2,01096836414787;0,589990425434328;9150,59439009566;-2263839,32182497;-4806547,70632385;3533489,56;0,586893649192066;6380706,68490858;0,833;0,554
681;Calgary;-1,99166851327931;0,891620099942804;1129,24254825644;-1640475,29710835;-3664891,37064547;4940443,4626;0,888335439238691;6366362,34958406;0,62954;0,77459
682;Kanab;-1,96108510879662;0,646591005232797;1651,58971507997;-1939628,64869843;-4714788,18794936;3822546,8648;0,64336497919875;6372068,06976125;0,79932;0,59932
683;Goodricke-Pigott Observatory, Tucson;-1,93874314904184;0,561218962746994;750,288032974873;-1944374,17815192;-5043733,13901544;3375439,2508;0,558197243688261;6372866,31415627;0,84751;0,52922
684;Prescott;-1,96332087556842;0,602358969153929;1797,37937729176;-2013111,28322072;-4862480,77044974;3594464,5784;0,599227732197379;6373108,49483958;0,82512;0,56356
685;Williams;-1,95756128903684;0,61701283934475;-4110,02033735871;-1963131,28996688;-4820122,78353848;3667430,5;0,613844542707622;6366907,77240915;0,816;0,575
686;U. of Minn. Infrared Obs., Mt. Lemmon;-1,93366424091853;0,566207658937057;2758,16277448373;-1913321,67810601;-5039292,21996896;3403311,7226;0,563172452578053;6374778,16110778;0,84512;0,53359
687;Northern Arizona University, Flagstaff;-1,94870723374147;0,61408461850208;2101,86490720117;-1926213,70598661;-4852016,9401248;3655822,2852;0,610926012594879;6373178,50129381;0,81848;0,57318
688;Lowell Observatory, Anderson Mesa Station;-1,94666170785814;0,612539712665578;2207,08879911465;-1918391,90215831;-4861286,50213755;3647849,6102;0,609384685845882;6373314,73605122;0,81938;0,57193
689;U.S. Naval Observatory, Flagstaff;-1,95022916084921;0,614075477643718;2295,00254525614;-1933666,76112355;-4849257,49994855;3655886,0666;0,610916988233712;6373371,82155892;0,81851;0,57319
690;Lowell Observatory, Flagstaff;-1,94889223864218;0,614390234674311;2223,64351424667;-1926734,59989841;-4850712,07460047;3657480,6016;0,611230994976051;6373294,14041128;0,81832;0,57344
691;Steward Observatory, Kitt Peak-Spacewatch;-1,94779337934513;0,557845385259863;2043,91758149983;-1994533,53236208;-5037529,32002215;3357956,76906;0,554834214669742;6374224,60575994;0,849466;0,526479
